40, 1.25, 2.75, 3.89, 5.62, 9.51, 840449.00, 376603.00
40, 1.25, 3.50, 4.00, 5.74, 9.74, 846293.00, 379436.00
40, 1.25, 4.25, 3.94, 5.67, 9.61, 850233.00, 381355.00
40, 1.25, 5.00, 3.90, 5.58, 9.48, 852899.00, 382654.00
40, 1.25, 5.75, 3.91, 5.59, 9.50, 855119.00, 383724.00
40, 1.25, 6.50, 3.92, 5.59, 9.50, 856591.00, 384432.00
40, 1.25, 7.25, 3.92, 5.59, 9.51, 857901.00, 385064.00
40, 1.25, 8.00, 3.99, 5.59, 9.58, 859061.00, 385633.00
40, 1.25, 8.75, 3.99, 5.66, 9.65, 859695.00, 385934.00
40, 1.25, 9.50, 4.11, 5.95, 10.06, 860203.00, 386184.00
40, 2.00, 0.50, 3.97, 6.54, 10.51, 651133.00, 285425.00
40, 2.00, 1.25, 4.12, 6.04, 10.16, 773639.00, 344355.00
40, 2.00, 2.00, 4.43, 6.19, 10.62, 807541.00, 360704.00
40, 2.00, 2.75, 4.62, 6.52, 11.14, 823399.00, 368364.00
40, 2.00, 3.50, 4.41, 6.37, 10.78, 833125.00, 373076.00
40, 2.00, 4.25, 4.45, 6.40, 10.86, 839647.00, 376220.00
40, 2.00, 5.00, 4.47, 6.36, 10.83, 843667.00, 378170.00
40, 2.00, 5.75, 4.45, 6.35, 10.80, 846855.00, 379714.00
40, 2.00, 6.50, 4.45, 6.37, 10.82, 849271.00, 380891.00
40, 2.00, 7.25, 4.44, 6.36, 10.80, 851393.00, 381910.00
40, 2.00, 8.00, 4.50, 6.42, 10.91, 853029.00, 382712.00
40, 2.00, 8.75, 4.11, 5.79, 9.90, 854409.00, 383376.00
40, 2.00, 9.50, 3.94, 5.60, 9.54, 855585.00, 383943.00
40, 2.75, 0.50, 3.13, 5.59, 8.71, 581377.00, 253700.00
40, 2.75, 1.25, 3.60, 5.63, 9.23, 741745.00, 328929.00
40, 2.75, 2.00, 3.70, 5.58, 9.29, 786577.00, 350565.00
40, 2.75, 2.75, 3.79, 5.67, 9.46, 807343.00, 360603.00
40, 2.75, 3.50, 3.85, 5.65, 9.49, 820049.00, 366749.00
40, 2.75, 4.25, 3.91, 5.69, 9.60, 828337.00, 370758.00
40, 2.75, 5.00, 3.86, 5.59, 9.45, 834469.00, 373733.00
40, 2.75, 5.75, 4.04, 5.98, 10.02, 838949.00, 375885.00
